Organization short name,Geocode,Geolocated Country,Coordinates,Latitude,Longitude,Availability zones,Number of facilities,Year of commissioning,Investment,Renewable,Renewable strategy
Microsoft,ISR,Israel,"(31.046051, 34.851612)",31.046051,34.851612,3,3,2023,,,
Microsoft,ITA,Italy,"(45.4642035, 9.189982)",45.4642035,9.189982,3,3,2023,,,
Microsoft,JPN,Japan,"(35.8616486, 139.6454782)",35.8616486,139.6454782,3,3,2014,,,
Microsoft,JPN,Japan,"(34.6937249, 135.5022535)",34.6937249,135.5022535,,1,2014,,,
Microsoft,KOR,South Korea,"(37.5518911, 126.9917937)",37.5518911,126.9917937,3,3,2017,,,
Microsoft,MYS,Malaysia,"(3.1319197, 101.6840589)",3.1319197,101.6840589,,,Coming soon,,,
Microsoft,MEX,Mexico,"(20.5888184, -100.3898876)",20.5888184,-100.3898876,,,Coming soon,,,
Microsoft,NZL,New Zealand,"(-36.85088270000001, 174.7644881)",-36.85088270000001,174.7644881,,,Coming soon,,,
Microsoft,"USA, IL",United States,"(40.6331249, -89.3985283)",40.6331249,-89.3985283,,1,2009,,,
Microsoft,IRL,Ireland,"(53.77975540000001, -7.3055309)",53.77975540000001,-7.3055309,3,3,2009,,,
Microsoft,NOR,Norway,"(59.9138688, 10.7522454)",59.9138688,10.7522454,3,3,2019,,,
Microsoft,POL,Poland,"(52.2296756, 21.0122287)",52.2296756,21.0122287,3,3,2023,,,
Microsoft,QAT,Qatar,"(25.2854473, 51.53103979999999)",25.2854473,51.53103979999999,3,3,2022,,,
Microsoft,SAU,Saudi Arabia,"(26.4206828, 50.0887943)",26.4206828,50.0887943,,,Coming soon,,,
Microsoft,ZAF,South Africa,"(-26.2041028, 28.0473051)",-26.2041028,28.0473051,3,3,2019,,,
Microsoft,"USA, TX",United States,"(31.9685988, -99.9018131)",31.9685988,-99.9018131,3,3,2008,,,
Microsoft,IND,India,"(13.0826802, 80.2707184)",13.0826802,80.2707184,,1,2015,,,
Microsoft,SGP,Singapore,"(1.352083, 103.819836)",1.352083,103.819836,3,3,2010,,,
Microsoft,ESP,Spain,"(40.4167754, -3.7037902)",40.4167754,-3.7037902,,,Coming soon,,,
Microsoft,SWE,Sweden,"(60.6748796, 17.1412726)",60.6748796,17.1412726,3,3,2021,,,
Microsoft,CHE,Switzerland,"(47.3768866, 8.541694)",47.3768866,8.541694,3,3,2019,,,
Microsoft,TWN,Taiwan,"(25.0329694, 121.5654177)",25.0329694,121.5654177,,,Coming soon,,,
Microsoft,ARE,United Arab Emirates,"(25.2048493, 55.2707828)",25.2048493,55.2707828,3,3,2019,,,
Microsoft,GBR,United Kingdom,"(51.5072178, -0.1275862)",51.5072178,-0.1275862,3,3,2016,,,
Microsoft,GBR,United Kingdom,"(51.483707, -3.1680962)",51.483707,-3.1680962,,1,2016,,,
Microsoft,"USA, IA",United States,"(41.8780025, -93.097702)",41.8780025,-93.097702,,1,2017,,,
Microsoft,"USA, VA",United States,"(37.4315734, -78.6568942)",37.4315734,-78.6568942,,1,2017,,,
Microsoft,"USA, AZ",United States,"(34.0489281, -111.0937311)",34.0489281,-111.0937311,,1,2017,,,
Microsoft,"USA, TX",United States,"(31.9685988, -99.9018131)",31.9685988,-99.9018131,,1,2017,,,
Microsoft,"USA, VA",United States,"(37.4315734, -78.6568942)",37.4315734,-78.6568942,3,3,2014,,,
Microsoft,,,"(None, None)",,,,1,2020,,,
Microsoft,,,"(None, None)",,,,1,2020,,,
Microsoft,,,"(None, None)",,,,,Coming soon,,,
Microsoft,"USA, WY",United States,"(43.0759678, -107.2902839)",43.0759678,-107.2902839,,1,2016,,,
Microsoft,NLD,Netherlands,"(52.132633, 5.291265999999999)",52.132633,5.291265999999999,3,3,2010,,,
Microsoft,"USA, CA",United States,"(36.778261, -119.4179324)",36.778261,-119.4179324,,1,2012,,,
Microsoft,"USA, DC",United States,"(38.9071923, -77.0368707)",38.9071923,-77.0368707,3,3,2007,,,
Microsoft,"USA, AZ",United States,"(34.0489281, -111.0937311)",34.0489281,-111.0937311,3,3,2021,,,
NTT,"USA, CA",United States,"(37.3541079, -121.9552356)",37.3541079,-121.9552356,,1,,,,
NTT,"USA, CA",United States,"(38.5815719, -121.4943996)",38.5815719,-121.4943996,,1,,,,
NTT,"USA, CA",United States,"(38.5815719, -121.4943996)",38.5815719,-121.4943996,,1,,,,
NTT,"USA, CA",United States,"(38.5815719, -121.4943996)",38.5815719,-121.4943996,,1,,,,
NTT,"USA, IL",United States,"(41.8781136, -87.6297982)",41.8781136,-87.6297982,,1,,,,
NTT,"USA, OR",United States,"(45.5201113, -122.989848)",45.5201113,-122.989848,,1,,,,
NTT,"USA, TX",United States,"(32.7766642, -96.79698789999999)",32.7766642,-96.79698789999999,,1,,,,
NTT,"USA, VA",United States,"(39.0437567, -77.4874416)",39.0437567,-77.4874416,,1,,,,
NTT,"USA, VA",United States,"(39.0437567, -77.4874416)",39.0437567,-77.4874416,,1,,,,
NTT,"USA, VA",United States,"(39.0437567, -77.4874416)",39.0437567,-77.4874416,,1,,,,
NTT,"USA, VA",United States,"(39.0437567, -77.4874416)",39.0437567,-77.4874416,,1,,,,
NTT,"USA, VA",United States,"(39.0437567, -77.4874416)",39.0437567,-77.4874416,,1,,,,
NTT,"USA, AZ",United States,"(33.4483771, -112.0740373)",33.4483771,-112.0740373,,1,,,,
NTT,HKG,China,"(22.3193039, 114.1693611)",22.3193039,114.1693611,,1,,,,
NTT,HKG,China,"(22.3193039, 114.1693611)",22.3193039,114.1693611,,1,,,,
NTT,IDN,Indonesia,"(-6.1944491, 106.8229198)",-6.1944491,106.8229198,,1,,,,
NTT,IDN,Indonesia,"(-6.1944491, 106.8229198)",-6.1944491,106.8229198,,1,,,,
NTT,JPN,Japan,"(34.6937249, 135.5022535)",34.6937249,135.5022535,,1,,,,
NTT,JPN,Japan,"(35.6764225, 139.650027)",35.6764225,139.650027,,1,,,,
NTT,MYS,Malaysia,"(2.921318, 101.6559349)",2.921318,101.6559349,,1,,,,
NTT,MYS,Malaysia,"(2.921318, 101.6559349)",2.921318,101.6559349,,1,,,,
NTT,MYS,Malaysia,"(2.921318, 101.6559349)",2.921318,101.6559349,,1,,,,
NTT,SGP,Singapore,"(1.3553567, 103.8678708)",1.3553567,103.8678708,,1,,,,
NTT,THA,Thailand,"(13.7563309, 100.5017651)",13.7563309,100.5017651,,1,,,,
NTT,THA,Thailand,"(13.7563309, 100.5017651)",13.7563309,100.5017651,,1,,,,
NTT,THA,Thailand,"(13.7563309, 100.5017651)",13.7563309,100.5017651,,1,,,,
NTT,VNM,Vietnam,"(10.8230989, 106.6296638)",10.8230989,106.6296638,,1,,,,
NTT,AUT,Austria,"(48.2081664, 16.3718643)",48.2081664,16.3718643,,1,,,,
NTT,DEU,Germany,"(52.52000659999999, 13.404954)",52.52000659999999,13.404954,,1,,,,
NTT,DEU,Germany,"(52.52000659999999, 13.404954)",52.52000659999999,13.404954,,1,,,,
NTT,DEU,Germany,"(50.1109221, 8.6821267)",50.1109221,8.6821267,,1,,,,
NTT,DEU,Germany,"(50.1109221, 8.6821267)",50.1109221,8.6821267,,1,,,,
NTT,DEU,Germany,"(50.1109221, 8.6821267)",50.1109221,8.6821267,,1,,,,
NTT,DEU,Germany,"(50.1109221, 8.6821267)",50.1109221,8.6821267,,1,,,,
NTT,DEU,Germany,"(53.5488282, 9.987170299999999)",53.5488282,9.987170299999999,,1,,,,
NTT,DEU,Germany,"(48.1351253, 11.5819806)",48.1351253,11.5819806,,1,,,,
NTT,DEU,Germany,"(48.1351253, 11.5819806)",48.1351253,11.5819806,,1,,,,
NTT,NLD,Netherlands,"(52.3675734, 4.9041389)",52.3675734,4.9041389,,1,,,,
NTT,ZAF,South Africa,"(-26.2041028, 28.0473051)",-26.2041028,28.0473051,,1,,,,
NTT,ESP,Spain,"(40.4167754, -3.7037902)",40.4167754,-3.7037902,,1,,,,
NTT,CHE,Switzerland,"(47.3768866, 8.541694)",47.3768866,8.541694,,1,,,,
NTT,GBR,United Kingdom,"(51.5072178, -0.1275862)",51.5072178,-0.1275862,,1,,,,
NTT,GBR,United Kingdom,"(51.753241, -0.448632)",51.753241,-0.448632,,1,,,,
NTT,GBR,United Kingdom,"(51.753241, -0.448632)",51.753241,-0.448632,,1,,,,
NTT,GBR,United Kingdom,"(51.753241, -0.448632)",51.753241,-0.448632,,1,,,,
NTT,GBR,United Kingdom,"(51.753241, -0.448632)",51.753241,-0.448632,,1,,,,
NTT,GBR,United Kingdom,"(51.51053839999999, -0.5950405999999999)",51.51053839999999,-0.5950405999999999,,1,,,,
NTT,GBR,United Kingdom,"(51.51053839999999, -0.5950405999999999)",51.51053839999999,-0.5950405999999999,,1,,,,
NTT,IND,India,"(19.0759837, 72.8776559)",19.0759837,72.8776559,,1,,,,
NTT,IND,India,"(19.0759837, 72.8776559)",19.0759837,72.8776559,,1,,,,
NTT,IND,India,"(19.0759837, 72.8776559)",19.0759837,72.8776559,,1,,,,
NTT,IND,India,"(19.0759837, 72.8776559)",19.0759837,72.8776559,,1,,,,
NTT,IND,India,"(19.0759837, 72.8776559)",19.0759837,72.8776559,,1,,,,
NTT,IND,India,"(19.0759837, 72.8776559)",19.0759837,72.8776559,,1,,,,
NTT,IND,India,"(19.0759837, 72.8776559)",19.0759837,72.8776559,,1,,,,
NTT,IND,India,"(12.9715987, 77.5945627)",12.9715987,77.5945627,,1,,,,
NTT,IND,India,"(12.9715987, 77.5945627)",12.9715987,77.5945627,,1,,,,
NTT,IND,India,"(13.0826802, 80.2707184)",13.0826802,80.2707184,,1,,,,
NTT,IND,India,"(13.0826802, 80.2707184)",13.0826802,80.2707184,,1,,,,
NTT,IND,India,"(28.7040592, 77.10249019999999)",28.7040592,77.10249019999999,,1,,,,
NTT,IND,India,"(28.7040592, 77.10249019999999)",28.7040592,77.10249019999999,,1,,,,
Oracle,"USA, VA",United States,"(39.0437567, -77.4874416)",39.0437567,-77.4874416,,1,2017,,,
Oracle,"USA, IL",United States,"(41.8781136, -87.6297982)",41.8781136,-87.6297982,,1,2022,,,
Oracle,"USA, AZ",United States,"(33.4483771, -112.0740373)",33.4483771,-112.0740373,,1,2016,,,
Oracle,"USA, CA",United States,"(37.33874, -121.8852525)",37.33874,-121.8852525,,1,2020,,,
Oracle,CAN,Canada,"(45.5018869, -73.56739189999999)",45.5018869,-73.56739189999999,,1,2020,,,
Oracle,CAN,Canada,"(43.653226, -79.3831843)",43.653226,-79.3831843,,1,2019,,,
Oracle,MEX,Mexico,"(20.5887932, -100.3898881)",20.5887932,-100.3898881,,1,2022,,,
Oracle,MEX,Mexico,"(25.6866142, -100.3161126)",25.6866142,-100.3161126,,1,2023,,,
Oracle,BRA,Brazil,"(-23.5557714, -46.6395571)",-23.5557714,-46.6395571,,1,2019,,,
Oracle,BRA,Brazil,"(-23.0263701, -46.98178799999999)",-23.0263701,-46.98178799999999,,1,2021,,,
Oracle,CHL,Chile,"(-33.4488897, -70.6692655)",-33.4488897,-70.6692655,,1,2020,,,
Oracle,CHL,Chile,"(-33.047238, -71.61268849999999)",-33.047238,-71.61268849999999,,1,2023,,,
Oracle,COL,Colombia,"(4.710988599999999, -74.072092)",4.710988599999999,-74.072092,,1,2023,,,
Oracle,FRA,France,"(48.856614, 2.3522219)",48.856614,2.3522219,,1,2022,,,
Oracle,FRA,France,"(43.296482, 5.36978)",43.296482,5.36978,,1,2021,,,
Oracle,DEU,Germany,"(50.1109221, 8.6821267)",50.1109221,8.6821267,,1,2017,,,
Oracle,ITA,Italy,"(45.4642035, 9.189982)",45.4642035,9.189982,,1,2021,,,
Oracle,NLD,Netherlands,"(52.3675734, 4.9041389)",52.3675734,4.9041389,,1,2020,,,
Oracle,SRB,Serbia,"(44.049103, 20.9509129)",44.049103,20.9509129,,1,2023,,,
Oracle,ESP,Spain,"(40.4167754, -3.7037902)",40.4167754,-3.7037902,,1,2022,,,
Oracle,SWE,Sweden,"(59.32932349999999, 18.0685808)",59.32932349999999,18.0685808,,1,2021,,,
Oracle,CHE,Switzerland,"(47.3768866, 8.541694)",47.3768866,8.541694,,1,2019,,,
Oracle,GBR,United Kingdom,"(51.5072178, -0.1275862)",51.5072178,-0.1275862,,1,2018,,,
Oracle,"USA, RI",United States,"(41.4901024, -71.3128285)",41.4901024,-71.3128285,,1,2020,,,
Oracle,ISR,Israel,"(31.768319, 35.21371)",31.768319,35.21371,,1,2021,,,
Oracle,ISR,Israel,"(31.046051, 34.851612)",31.046051,34.851612,,,Planned,,,
Oracle,KEN,Kenya,"(-0.023559, 37.906193)",-0.023559,37.906193,,,Planned,,,
Oracle,SAU,Saudi Arabia,"(21.5291545, 39.1610863)",21.5291545,39.1610863,,1,2020,,,
Oracle,EGY,Egypt,"(27.1865762, 31.1935651)",27.1865762,31.1935651,,,Planned,,,
Oracle,SAU,Saudi Arabia,"(23.885942, 45.079162)",23.885942,45.079162,,,Planned,,,
Oracle,ZAF,South Africa,"(-26.2041028, 28.0473051)",-26.2041028,28.0473051,,1,2022,,,
Oracle,ARE,United Arab Emirates,"(25.2048493, 55.2707828)",25.2048493,55.2707828,,1,2020,,,
Oracle,ARE,United Arab Emirates,"(24.453884, 54.3773438)",24.453884,54.3773438,,1,2021,,,
Oracle,AUS,Australia,"(-33.8688197, 151.2092955)",-33.8688197,151.2092955,,1,2019,,,
Oracle,AUS,Australia,"(-37.8136276, 144.9630576)",-37.8136276,144.9630576,,1,2020,,,
Oracle,IND,India,"(19.0759837, 72.8776559)",19.0759837,72.8776559,,1,2019,,,
Oracle,IND,India,"(17.406498, 78.47724389999999)",17.406498,78.47724389999999,,1,2020,,,
Oracle,JPN,Japan,"(35.6764225, 139.650027)",35.6764225,139.650027,,1,2019,,,
Oracle,JPN,Japan,"(34.6937249, 135.5022535)",34.6937249,135.5022535,,1,2020,,,
Oracle,SGP,Singapore,"(1.352083, 103.819836)",1.352083,103.819836,,1,2021,,,
Oracle,SGP,Singapore,"(1.352083, 103.819836)",1.352083,103.819836,,,Planned,,,
Oracle,KOR,South Korea,"(37.5518911, 126.9917937)",37.5518911,126.9917937,,1,2019,,,
Oracle,KOR,South Korea,"(37.8897796, 127.7398952)",37.8897796,127.7398952,,1,2020,,,
Oracle,DEU,Germany,"(50.1109221, 8.6821267)",50.1109221,8.6821267,,1,2023,,,
Oracle,ESP,Spain,"(40.4167754, -3.7037902)",40.4167754,-3.7037902,,1,2023,,,
Oracle,"USA, VA",United States,"(39.0437567, -77.4874416)",39.0437567,-77.4874416,,1,2018,,,
Oracle,"USA, AZ",United States,"(33.4483771, -112.0740373)",33.4483771,-112.0740373,,1,2018,,,
Oracle,"USA, VA",United States,"(39.0437567, -77.4874416)",39.0437567,-77.4874416,,1,2019,,,
Oracle,"USA, IL",United States,"(41.8781136, -87.6297982)",41.8781136,-87.6297982,,1,2020,,,
Oracle,"USA, AZ",United States,"(33.4483771, -112.0740373)",33.4483771,-112.0740373,,1,2019,,,
Oracle,GBR,United Kingdom,"(51.5072178, -0.1275862)",51.5072178,-0.1275862,,1,2019,,,
Oracle,"USA, RI",United States,"(41.4901024, -71.3128285)",41.4901024,-71.3128285,,1,2020,,,
Oracle,AUS,Australia,"(-35.2801846, 149.1310324)",-35.2801846,149.1310324,,1,2023,,,
QTS,"USA, AZ",United States,"(33.5386523, -112.1859866)",33.5386523,-112.1859866,,1,,,,
QTS,"USA, AZ",United States,"(33.4483771, -112.0740373)",33.4483771,-112.0740373,,1,,,,
QTS,"USA, AZ",United States,"(33.4515468, -112.1992208)",33.4515468,-112.1992208,,1,,,,
QTS,"USA, CA",United States,"(38.5815719, -121.4943996)",38.5815719,-121.4943996,,1,,,,
QTS,"USA, CA",United States,"(37.3541079, -121.9552356)",37.3541079,-121.9552356,,1,,,,
QTS,"USA, CO",United States,"(39.7392358, -104.990251)",39.7392358,-104.990251,,1,,,,
QTS,"USA, FL",United States,"(25.7616798, -80.1917902)",25.7616798,-80.1917902,,1,,,,
QTS,"USA, GA",United States,"(33.748752, -84.38768449999999)",33.748752,-84.38768449999999,,1,,,,
QTS,"USA, GA",United States,"(33.748752, -84.38768449999999)",33.748752,-84.38768449999999,,1,,,,
QTS,"USA, GA",United States,"(34.0514898, -84.0712997)",34.0514898,-84.0712997,,1,,,,
QTS,"USA, IL",United States,"(41.8781136, -87.6297982)",41.8781136,-87.6297982,,1,,,,
QTS,"USA, KS",United States,"(38.9822282, -94.6707917)",38.9822282,-94.6707917,,1,,,,
QTS,"USA, NJ",United States,"(40.2677539, -74.5402506)",40.2677539,-74.5402506,,1,,,,
QTS,"USA, NJ",United States,"(40.7177545, -74.0431435)",40.7177545,-74.0431435,,1,,,,
QTS,"USA, NJ",United States,"(40.554887, -74.4642861)",40.554887,-74.4642861,,1,,,,
QTS,"USA, OH",United States,"(40.0821602, -82.8100923)",40.0821602,-82.8100923,,1,,,,
QTS,"USA, OH",United States,"(40.0821602, -82.8100923)",40.0821602,-82.8100923,,1,,,,
QTS,"USA, OR",United States,"(45.5201113, -122.989848)",45.5201113,-122.989848,,1,,,,
QTS,"USA, OR",United States,"(45.5201113, -122.989848)",45.5201113,-122.989848,,1,,,,
QTS,"USA, TX",United States,"(32.7554883, -97.3307658)",32.7554883,-97.3307658,,1,,,,
QTS,"USA, TX",United States,"(32.8140177, -96.9488945)",32.8140177,-96.9488945,,1,,,,
QTS,"USA, TX",United States,"(29.4251905, -98.4945922)",29.4251905,-98.4945922,,1,,,,
QTS,"USA, VA",United States,"(39.0019959, -77.459323)",39.0019959,-77.459323,,1,,,,
QTS,"USA, VA",United States,"(39.0437567, -77.4874416)",39.0437567,-77.4874416,,1,,,,
QTS,"USA, VA",United States,"(39.0073208, -77.4855055)",39.0073208,-77.4855055,,1,,,,
QTS,"USA, VA",United States,"(39.0437567, -77.4874416)",39.0437567,-77.4874416,,1,,,,
QTS,"USA, VA",United States,"(38.7509488, -77.47526669999999)",38.7509488,-77.47526669999999,,1,,,,
QTS,"USA, VA",United States,"(37.5407246, -77.4360481)",37.5407246,-77.4360481,,1,,,,
QTS,NLD,Netherlands,"(53.4385887, 6.8354937)",53.4385887,6.8354937,,1,,,,
QTS,NLD,Netherlands,"(53.2193835, 6.566501799999999)",53.2193835,6.566501799999999,,1,,,,
SAP,CHN,China,"(39.904211, 116.407395)",39.904211,116.407395,,1,,,,
SAP,CHN,China,"(38.0359899, 114.46979)",38.0359899,114.46979,,1,,,,
SAP,HKG,China,"(22.3193039, 114.1693611)",22.3193039,114.1693611,,1,,,,
SAP,CHN,China,"(38.4711699, 106.25867)",38.4711699,106.25867,,1,,,,
SAP,CHN,China,"(31.230416, 121.473701)",31.230416,121.473701,,1,,,,
SAP,IND,India,"(13.0826802, 80.2707184)",13.0826802,80.2707184,,1,,,,
SAP,IND,India,"(28.7040592, 77.10249019999999)",28.7040592,77.10249019999999,,1,,,,
SAP,IND,India,"(19.0759837, 72.8776559)",19.0759837,72.8776559,,1,,,,
SAP,IND,India,"(18.5204303, 73.8567437)",18.5204303,73.8567437,,1,,,,
SAP,IDN,Indonesia,"(-6.1944491, 106.8229198)",-6.1944491,106.8229198,,1,,,,
SAP,JPN,Japan,"(34.6937249, 135.5022535)",34.6937249,135.5022535,,2,,,,
SAP,JPN,Japan,"(35.6764225, 139.650027)",35.6764225,139.650027,,2,,,,
SAP,MYS,Malaysia,"(3.509247, 101.5248055)",3.509247,101.5248055,,1,,,,
SAP,SGP,Singapore,"(1.352083, 103.819836)",1.352083,103.819836,,2,,,,
SAP,KOR,South Korea,"(37.5518911, 126.9917937)",37.5518911,126.9917937,,1,,,,
SAP,TWN,Taiwan,"(24.0517963, 120.5161352)",24.0517963,120.5161352,,1,,,,
SAP,AUS,Australia,"(-31.2532183, 146.921099)",-31.2532183,146.921099,,1,,,,
SAP,AUS,Australia,"(-33.8688197, 151.2092955)",-33.8688197,151.2092955,,2,,,,
SAP,AUS,Australia,"(-36.9847807, 143.3906074)",-36.9847807,143.3906074,,1,,,,
SAP,AUT,Austria,"(48.2081664, 16.3718643)",48.2081664,16.3718643,,2,,,,
SAP,BEL,Belgium,"(50.4705544, 3.8169701)",50.4705544,3.8169701,,1,,,,
SAP,FIN,Finland,"(60.5693374, 27.1878318)",60.5693374,27.1878318,,1,,,,
SAP,FRA,France,"(48.856614, 2.3522219)",48.856614,2.3522219,,1,,,,
SAP,DEU,Germany,"(50.1109221, 8.6821267)",50.1109221,8.6821267,,2,,,,
SAP,DEU,Germany,"(47.84199820000001, 12.9728226)",47.84199820000001,12.9728226,,1,,,,
SAP,DEU,Germany,"(49.2568614, 8.6265334)",49.2568614,8.6265334,,3,,,,
SAP,DEU,Germany,"(49.3063689, 8.6427693)",49.3063689,8.6427693,,1,,,,
SAP,IRL,Ireland,"(53.3498053, -6.2603097)",53.3498053,-6.2603097,,2,,,,
SAP,ITA,Italy,"(45.4642035, 9.189982)",45.4642035,9.189982,,1,,,,
SAP,NLD,Netherlands,"(52.3675734, 4.9041389)",52.3675734,4.9041389,,1,,,,
SAP,NLD,Netherlands,"(53.4385887, 6.8354937)",53.4385887,6.8354937,,1,,,,
SAP,NOR,Norway,"(59.9138688, 10.7522454)",59.9138688,10.7522454,,1,,,,
SAP,POL,Poland,"(52.2296756, 21.0122287)",52.2296756,21.0122287,,1,,,,
SAP,ESP,Spain,"(40.4167754, -3.7037902)",40.4167754,-3.7037902,,1,,,,
SAP,SWE,Sweden,"(60.6748796, 17.1412726)",60.6748796,17.1412726,,1,,,,
SAP,SWE,Sweden,"(59.32932349999999, 18.0685808)",59.32932349999999,18.0685808,,1,,,,
SAP,CHE,Switzerland,"(46.2043907, 6.1431577)",46.2043907,6.1431577,,1,,,,
SAP,CHE,Switzerland,"(47.3768866, 8.541694)",47.3768866,8.541694,,2,,,,
SAP,GBR,United Kingdom,"(51.5072178, -0.1275862)",51.5072178,-0.1275862,,1,,,,
SAP,BHR,Bahrain,"(26.2235305, 50.5875935)",26.2235305,50.5875935,,1,,,,
SAP,ISR,Israel,"(32.0852999, 34.78176759999999)",32.0852999,34.78176759999999,,1,,,,
SAP,QAT,Qatar,"(25.2854473, 51.53103979999999)",25.2854473,51.53103979999999,,1,,,,
SAP,SAU,Saudi Arabia,"(26.4206828, 50.0887943)",26.4206828,50.0887943,,1,,,,
SAP,SAU,Saudi Arabia,"(23.9904222, 44.9393443)",23.9904222,44.9393443,,1,,,,
SAP,SAU,Saudi Arabia,"(24.7135517, 46.6752957)",24.7135517,46.6752957,,1,,,,
SAP,ZAF,South Africa,"(-33.8872573, 18.5384888)",-33.8872573,18.5384888,,1,,,,
SAP,ZAF,South Africa,"(-26.2041028, 28.0473051)",-26.2041028,28.0473051,,1,,,,
SAP,ARE,United Arab Emirates,"(24.453884, 54.3773438)",24.453884,54.3773438,,2,,,,
SAP,ARE,United Arab Emirates,"(25.2048493, 55.2707828)",25.2048493,55.2707828,,1,,,,
SAP,CAN,Canada,"(43.2557206, -79.8711024)",43.2557206,-79.8711024,,1,,,,
SAP,CAN,Canada,"(45.5018869, -73.56739189999999)",45.5018869,-73.56739189999999,,1,,,,
SAP,CAN,Canada,"(46.8130816, -71.20745959999999)",46.8130816,-71.20745959999999,,1,,,,
SAP,CAN,Canada,"(43.653226, -79.3831843)",43.653226,-79.3831843,,3,,,,
SAP,"USA, PA",United States,"(39.9525839, -75.1652215)",39.9525839,-75.1652215,,1,,,,
SAP,"USA, AZ",United States,"(33.4483771, -112.0740373)",33.4483771,-112.0740373,,1,,,,
SAP,"USA, AZ",United States,"(33.3061605, -111.8412502)",33.3061605,-111.8412502,,1,,,,
SAP,"USA, VA",United States,"(39.0437567, -77.4874416)",39.0437567,-77.4874416,,3,,,,
SAP,"USA, CA",United States,"(38.5815719, -121.4943996)",38.5815719,-121.4943996,,2,,,,
SAP,"USA, CO",United States,"(38.8338816, -104.8213634)",38.8338816,-104.8213634,,2,,,,
SAP,"USA, OH",United States,"(39.9611755, -82.99879419999999)",39.9611755,-82.99879419999999,,1,,,,
SAP,"USA, IL",United States,"(42.0039178, -87.9703461)",42.0039178,-87.9703461,,1,,,,
SAP,"USA, IA",United States,"(41.5868417, -93.6249522)",41.5868417,-93.6249522,,1,,,,
SAP,"USA, NV",United States,"(36.171563, -115.1391009)",36.171563,-115.1391009,,1,,,,
SAP,"USA, CA",United States,"(34.0549076, -118.242643)",34.0549076,-118.242643,,1,,,,
SAP,"USA, SC",United States,"(33.1960027, -80.01313739999999)",33.1960027,-80.01313739999999,,1,,,,
SAP,"USA, VA",United States,"(36.8507689, -76.28587259999999)",36.8507689,-76.28587259999999,,1,,,,
SAP,"USA, PA",United States,"(39.9868904, -75.4007058)",39.9868904,-75.4007058,,1,,,,
SAP,"USA, OH",United States,"(39.9611755, -82.99879419999999)",39.9611755,-82.99879419999999,,1,,,,
SAP,"USA, OR",United States,"(45.83985500000001, -119.7005834)",45.83985500000001,-119.7005834,,1,,,,
SAP,"USA, WA",United States,"(47.2342997, -119.8525504)",47.2342997,-119.8525504,,1,,,,
SAP,"USA, CA",United States,"(37.3541079, -121.9552356)",37.3541079,-121.9552356,,1,,,,
SAP,"USA, VA",United States,"(39.0066993, -77.4291298)",39.0066993,-77.4291298,,1,,,,
SAP,"USA, TX",United States,"(30.267153, -97.7430608)",30.267153,-97.7430608,,1,,,,
SAP,"USA, OR",United States,"(45.6017716, -121.1848433)",45.6017716,-121.1848433,,1,,,,
SAP,"USA, VA",United States,"(37.5407246, -77.4360481)",37.5407246,-77.4360481,,1,,,,
SAP,"USA, IA",United States,"(41.2619444, -95.8608333)",41.2619444,-95.8608333,,1,,,,
SAP,BRA,Brazil,"(-23.5557714, -46.6395571)",-23.5557714,-46.6395571,,1,,,,
SAP,CHL,Chile,"(-33.4488897, -70.6692655)",-33.4488897,-70.6692655,,1,,,,
